status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
0,2,owner,60,35,married,no_rec,other,60,175.0,2500.0,0.0,1250,1412
1,0,0,60,32,single,no_rec,partime,35,0.0,0.0,0.0,600,1690
0,0,rent,60,35,single,no_rec,fixed,51,163.0,0.0,0.0,1000,1353
0,15,0,36,30,married,no_rec,fixed,45,131.0,0.0,0.0,250,1341
0,24,owner,48,39,married,no_rec,fixed,75,125.0,6000.0,200.0,1000,1409
0,15,owner,48,57,married,no_rec,freelance,35,212.0,65000.0,0.0,1300,1852
1,1,rent,24,32,single,no_rec,freelance,35,0.0,0.0,0.0,290,490
0,17,rent,30,45,married,no_rec,fixed,55,104.0,0.0,0.0,550,575
1,1,rent,24,24,single,no_rec,partime,42,65.0,0.0,0.0,750,1192
1,2,parents,60,23,single,yes_rec,partime,35,75.0,0.0,0.0,1100,1139
0,0,parents,60,24,single,no_rec,fixed,35,126.0,1500.0,0.0,900,1092
0,0,parents,18,20,married,no_rec,fixed,35,91.0,0.0,0.0,600,750
0,14,rent,36,49,married,no_rec,fixed,70,103.0,0.0,0.0,500,1017
0,2,parents,60,24,single,no_rec,fixed,35,100.0,0.0,0.0,1600,1601
0,7,rent,60,40,married,yes_rec,freelance,76,164.0,3000.0,0.0,800,1032
0,6,owner,60,31,married,no_rec,fixed,45,131.0,4000.0,1600.0,600,1661
0,2,0,18,25,married,yes_rec,freelance,60,0.0,0.0,0.0,850,1400
0,0,0,48,39,married,no_rec,fixed,60,85.0,0.0,0.0,1450,1594
1,2,priv,60,22,married,no_rec,partime,35,60.0,2800.0,0.0,1300,1422
1,0,owner,36,30,separated,no_rec,freelance,60,48.0,7000.0,0.0,300,365
0,0,parents,60,21,single,no_rec,partime,45,312.0,10000.0,0.0,1033,1175
0,0,parents,24,22,single,no_rec,partime,35,80.0,0.0,0.0,650,1356
1,0,rent,18,28,married,yes_rec,fixed,68,83.0,0.0,0.0,200,300
0,8,owner,24,32,married,no_rec,fixed,60,77.0,4000.0,0.0,350,865
0,2,parents,24,23,single,no_rec,freelance,35,63.0,20000.0,0.0,600,2143
0,0,parents,24,36,married,no_rec,other,90,31.0,0.0,0.0,625,725
1,2,rent,60,20,single,no_rec,fixed,46,108.0,0.0,0.0,1200,1300
0,4,owner,60,25,married,no_rec,fixed,45,68.0,4500.0,1379.0,725,1460
0,5,parents,30,24,married,no_rec,fixed,35,120.0,0.0,0.0,700,1804
0,8,owner,36,35,married,yes_rec,fixed,45,213.0,6000.0,0.0,1700,2450
0,10,parents,48,58,married,no_rec,other,35,450.0,2500.0,0.0,1200,1505
0,5,owner,60,32,married,no_rec,fixed,45,145.0,13000.0,0.0,1500,1850
1,15,owner,36,56,married,yes_rec,freelance,35,90.0,16000.0,0.0,800,1300
0,2,rent,60,53,widow,no_rec,fixed,46,114.0,0.0,0.0,1050,1348
0,2,parents,60,26,single,no_rec,fixed,35,104.0,10000.0,0.0,1400,1490
0,20,owner,60,40,married,no_rec,fixed,45,240.0,8000.0,0.0,900,950
0,1,owner,36,48,married,no_rec,other,45,45.0,32000.0,0.0,1500,2700
0,10,parents,60,28,single,no_rec,fixed,35,70.0,3500.0,0.0,1300,1743
0,0,owner,60,34,married,no_rec,fixed,60,85.0,4000.0,0.0,1100,1628
0,11,owner,60,28,married,no_rec,fixed,35,82.0,1500.0,0.0,1090,1491
1,2,rent,24,30,married,no_rec,partime,53,80.0,0.0,0.0,500,975
1,20,owner,48,47,married,no_rec,freelance,45,66.0,0.0,0.0,1200,1668
1,0,priv,60,43,married,no_rec,partime,90,82.0,4000.0,0.0,600,790
0,3,owner,60,41,married,no_rec,fixed,75,99.0,16000.0,500.0,1000,3300
0,28,owner,48,54,married,no_rec,freelance,75,46.0,15000.0,0.0,900,1300
0,23,0,54,38,separated,no_rec,fixed,60,178.0,0.0,0.0,740,989
0,4,rent,60,30,married,no_rec,fixed,60,147.0,5500.0,2000.0,1700,1719
0,11,owner,48,41,married,yes_rec,freelance,45,280.0,4000.0,1300.0,1000,1350
0,12,owner,60,45,married,no_rec,freelance,35,75.0,4000.0,0.0,1000,1100
0,6,owner,6,29,married,no_rec,fixed,45,190.0,5000.0,0.0,200,2179
1,0,owner,6,33,single,yes_rec,partime,45,240.0,4500.0,0.0,675,1146
0,1,parents,48,25,single,no_rec,freelance,35,280.0,6000.0,0.0,1100,1650
1,8,0,60,41,married,no_rec,freelance,45,62.0,0.0,0.0,1800,2101
0,12,owner,48,35,married,no_rec,fixed,60,90.0,4500.0,0.0,900,1097
0,17,parents,36,33,separated,yes_rec,fixed,35,96.0,0.0,0.0,475,475
0,17,rent,60,44,married,no_rec,fixed,51,159.0,0.0,0.0,1100,1668
0,1,owner,48,42,married,no_rec,fixed,75,155.0,8000.0,0.0,600,1680
0,19,rent,60,42,single,no_rec,fixed,43,78.0,0.0,0.0,730,1070
1,0,rent,24,42,married,yes_rec,fixed,103,283.0,0.0,0.0,1897,2517
0,10,owner,54,41,married,no_rec,fixed,45,130.0,4500.0,0.0,1700,1957
0,16,0,42,49,married,yes_rec,fixed,45,80.0,0.0,0.0,700,950
0,0,rent,36,42,single,yes_rec,partime,48,129.0,0.0,0.0,525,525
0,5,owner,60,49,married,no_rec,fixed,35,122.0,5000.0,0.0,1500,1740
0,10,owner,30,32,married,no_rec,freelance,60,65.0,3000.0,0.0,600,1200
0,7,parents,36,24,single,no_rec,fixed,35,127.0,0.0,0.0,300,2612
0,3,0,48,28,married,no_rec,fixed,35,125.0,1500.0,0.0,1500,1689
0,0,owner,36,42,married,no_rec,freelance,60,260.0,3000.0,250.0,1100,1288
0,10,rent,60,42,married,no_rec,fixed,76,158.0,5000.0,0.0,1000,1000
0,32,owner,36,49,married,no_rec,fixed,75,163.0,4000.0,0.0,400,700
1,14,owner,48,29,married,no_rec,fixed,75,131.0,4000.0,0.0,980,2981
0,20,rent,60,38,married,no_rec,fixed,74,140.0,0.0,0.0,1500,1600
0,26,owner,60,41,married,no_rec,fixed,45,132.0,0.0,0.0,1100,1472
0,10,priv,60,46,married,no_rec,fixed,75,66.0,5500.0,1700.0,1250,1525
0,6,owner,60,33,married,no_rec,partime,60,140.0,6000.0,0.0,1150,1715
0,2,owner,60,23,single,no_rec,fixed,35,150.0,3000.0,0.0,2000,4904
0,24,owner,48,39,married,no_rec,fixed,75,110.0,3000.0,0.0,1150,1379
1,2,priv,48,27,married,no_rec,other,75,59.0,2500.0,2200.0,1200,1530
0,3,priv,36,37,married,no_rec,freelance,45,0.0,4500.0,0.0,900,1596
0,1,parents,48,23,single,no_rec,fixed,35,139.0,0.0,0.0,650,650
0,2,parents,36,22,single,no_rec,partime,35,100.0,25000.0,0.0,1400,1850
0,16,rent,60,35,single,no_rec,fixed,49,135.0,0.0,0.0,1300,1310
0,5,owner,48,46,married,no_rec,fixed,90,137.0,2000.0,0.0,1100,1487
0,1,rent,60,40,married,no_rec,fixed,57,120.0,0.0,0.0,1500,1737
0,0,rent,48,52,married,no_rec,freelance,35,0.0,5000.0,0.0,800,1794
0,7,owner,36,41,married,no_rec,fixed,75,87.0,4500.0,0.0,2000,2104
0,23,rent,48,57,single,yes_rec,fixed,49,142.0,0.0,0.0,1300,1450
0,2,parents,60,35,single,no_rec,other,35,65.0,0.0,0.0,1100,1324
0,10,owner,6,46,married,no_rec,freelance,45,464.0,10000.0,0.0,1100,2235
1,5,rent,60,42,married,yes_rec,freelance,113,83.0,0.0,0.0,1530,1530
1,0,0,60,38,married,yes_rec,fixed,45,0.0,0.0,0.0,1500,1700
0,0,owner,48,25,single,no_rec,fixed,35,126.0,2800.0,0.0,1170,1372
1,0,parents,24,20,single,no_rec,partime,35,66.0,0.0,0.0,550,550
0,2,rent,48,24,single,no_rec,fixed,44,90.0,0.0,0.0,1200,1450
0,10,0,60,57,married,no_rec,fixed,60,84.0,9000.0,0.0,1400,1423
0,4,0,60,37,married,yes_rec,freelance,60,61.0,0.0,0.0,1420,1450
0,4,parents,60,27,married,no_rec,freelance,35,0.0,0.0,0.0,1050,1214
1,2,owner,60,31,married,no_rec,fixed,45,55.0,4000.0,800.0,700,1250
0,43,0,24,60,married,no_rec,fixed,60,185.0,0.0,0.0,319,1669
0,8,parents,48,34,single,no_rec,fixed,35,85.0,0.0,0.0,1000,1383
0,9,owner,48,26,married,no_rec,fixed,35,101.0,5000.0,0.0,500,1997
0,8,priv,48,25,single,no_rec,fixed,45,180.0,1500.0,0.0,1100,1200
0,30,0,48,50,married,no_rec,fixed,45,220.0,0.0,0.0,600,900
1,2,owner,48,41,married,no_rec,fixed,60,142.0,4000.0,0.0,2000,2465
0,5,parents,24,32,married,no_rec,fixed,35,91.0,0.0,0.0,450,530
1,2,rent,60,62,married,yes_rec,other,41,57.0,8000.0,0.0,1200,1500
0,1,owner,48,27,single,yes_rec,fixed,45,62.0,5000.0,0.0,1500,1788
1,10,owner,48,54,married,no_rec,freelance,35,27.0,5000.0,0.0,1050,1054
1,4,0,36,54,married,no_rec,freelance,60,0.0,0.0,0.0,250,350
0,22,0,24,36,married,no_rec,fixed,45,176.0,0.0,0.0,700,1428
0,7,owner,60,55,married,no_rec,fixed,45,124.0,5000.0,0.0,800,982
1,1,parents,60,19,single,no_rec,fixed,45,128.0,9500.0,2800.0,1300,1540
1,7,owner,60,31,married,no_rec,fixed,60,92.0,3500.0,991.0,1050,1158
0,7,0,48,55,married,no_rec,fixed,75,100.0,6000.0,0.0,1200,1700
0,21,owner,36,37,married,no_rec,fixed,75,300.0,7000.0,3500.0,1100,1876
0,8,owner,24,51,married,no_rec,fixed,45,167.0,8000.0,0.0,250,400
0,25,owner,60,51,married,no_rec,fixed,60,222.0,7000.0,0.0,1300,1400
1,1,parents,48,22,single,no_rec,freelance,35,0.0,10000.0,0.0,650,722
0,0,rent,60,57,married,no_rec,other,43,80.0,0.0,0.0,1200,1515
1,5,rent,48,48,married,yes_rec,freelance,65,50.0,0.0,0.0,1200,1487
0,13,parents,60,28,married,no_rec,fixed,35,138.0,0.0,0.0,1080,1192
0,2,rent,36,54,married,no_rec,fixed,54,187.0,0.0,0.0,1200,2050
1,1,owner,60,53,married,no_rec,freelance,35,140.0,8000.0,0.0,1600,2222
0,7,parents,60,25,single,no_rec,fixed,35,58.0,28000.0,0.0,1100,1338
0,18,0,36,42,single,no_rec,fixed,35,83.0,0.0,0.0,700,1380
1,1,rent,36,40,separated,no_rec,other,79,38.0,0.0,0.0,400,400
0,6,owner,48,35,married,no_rec,freelance,60,0.0,3500.0,350.0,1300,1588
1,2,owner,60,42,widow,no_rec,other,45,35.0,6000.0,0.0,650,865
0,12,owner,48,31,married,no_rec,fixed,60,84.0,5000.0,0.0,700,1702
0,7,parents,60,30,single,no_rec,fixed,35,95.0,0.0,0.0,900,1158
0,18,owner,36,41,married,no_rec,fixed,45,104.0,12000.0,800.0,900,1607
0,6,owner,36,58,married,no_rec,fixed,60,390.0,45000.0,0.0,1000,2318
0,10,owner,60,50,married,no_rec,fixed,75,209.0,13500.0,0.0,1450,1786
0,7,priv,48,27,married,no_rec,fixed,60,71.0,800.0,0.0,800,1505
0,1,parents,36,33,married,no_rec,fixed,35,200.0,0.0,0.0,600,1580
1,1,owner,60,47,separated,no_rec,fixed,35,48.0,5000.0,0.0,1200,1445
1,0,parents,60,38,separated,yes_rec,freelance,45,0.0,0.0,0.0,700,1738
0,7,owner,24,41,married,no_rec,freelance,45,0.0,6000.0,0.0,1200,2676
1,16,owner,36,30,married,no_rec,fixed,45,82.0,4500.0,0.0,800,975
0,10,owner,36,49,married,no_rec,freelance,45,126.0,5000.0,0.0,800,1150
0,11,owner,48,53,married,no_rec,fixed,45,111.0,5000.0,0.0,1300,1763
0,20,owner,48,44,married,no_rec,fixed,45,87.0,3000.0,0.0,800,1694
0,1,rent,6,34,married,no_rec,freelance,99,535.0,0.0,0.0,500,1196
0,8,rent,36,51,married,yes_rec,freelance,60,0.0,0.0,0.0,400,600
1,1,owner,60,36,married,yes_rec,freelance,45,0.0,4000.0,2000.0,1500,1743
0,13,0,48,40,married,yes_rec,freelance,75,270.0,0.0,0.0,2300,2750
1,8,parents,36,27,single,no_rec,partime,35,53.0,0.0,0.0,225,350
1,1,owner,36,38,married,no_rec,freelance,90,49.0,7000.0,300.0,1200,1619
0,13,0,60,40,married,no_rec,fixed,60,140.0,0.0,0.0,700,1465
0,2,parents,60,24,single,no_rec,fixed,35,67.0,0.0,0.0,316,1080
0,6,owner,48,37,married,no_rec,freelance,45,189.0,15750.0,3000.0,2300,2936
0,0,rent,60,30,married,no_rec,fixed,43,80.0,0.0,0.0,1000,1056
0,8,rent,48,44,married,no_rec,fixed,62,170.0,0.0,0.0,1000,1387
0,8,priv,36,31,married,no_rec,fixed,60,110.0,2000.0,360.0,400,450
0,4,0,60,27,married,no_rec,fixed,35,98.0,5000.0,0.0,1200,1609
1,7,parents,24,31,married,no_rec,freelance,35,67.0,0.0,0.0,200,2000
0,3,owner,12,28,married,no_rec,fixed,35,120.0,8000.0,0.0,1000,2997
0,8,owner,36,38,married,no_rec,fixed,45,150.0,23000.0,0.0,2800,4400
0,1,parents,36,25,single,no_rec,fixed,35,62.0,0.0,0.0,750,1366
0,17,owner,48,51,married,no_rec,freelance,35,100.0,16000.0,0.0,1100,1358
0,3,owner,60,36,married,no_rec,fixed,45,160.0,6500.0,0.0,1500,2038
0,13,owner,48,37,married,no_rec,fixed,60,205.0,5000.0,0.0,600,1243
1,9,rent,60,37,single,no_rec,fixed,47,115.0,0.0,0.0,1600,1800
1,0,0,48,45,married,yes_rec,fixed,45,0.0,0.0,0.0,1000,1135
1,0,0,60,51,married,no_rec,freelance,60,0.0,0.0,0.0,1300,1321
1,15,owner,24,34,married,no_rec,freelance,35,0.0,0.0,0.0,1300,2099
0,15,owner,12,39,married,no_rec,freelance,60,110.0,4000.0,0.0,700,1100
0,1,owner,60,49,married,no_rec,fixed,105,531.0,47000.0,0.0,1400,1601
0,5,priv,60,24,single,no_rec,fixed,35,145.0,4000.0,0.0,1000,1346
0,5,rent,48,36,married,yes_rec,freelance,72,120.0,100000.0,0.0,775,950
0,0,owner,24,33,married,no_rec,partime,35,100.0,8000.0,0.0,500,2700
0,12,owner,60,39,married,no_rec,fixed,45,167.0,6000.0,0.0,1435,1875
0,14,owner,12,41,married,no_rec,freelance,60,245.0,7000.0,0.0,500,1253
0,23,owner,36,59,married,no_rec,fixed,35,100.0,7000.0,0.0,850,1334
0,8,owner,48,46,married,no_rec,freelance,75,190.0,7000.0,0.0,800,847
0,3,owner,60,32,married,no_rec,fixed,35,125.0,9000.0,2300.0,1350,1550
0,15,owner,60,33,married,no_rec,fixed,45,90.0,3000.0,0.0,1200,1323
0,4,owner,60,34,married,no_rec,fixed,45,205.0,11000.0,3700.0,1300,2060
1,3,0,24,28,single,no_rec,fixed,35,51.0,0.0,0.0,800,1750
0,31,owner,48,56,married,no_rec,fixed,35,144.0,3000.0,0.0,850,928
1,5,rent,36,40,married,yes_rec,freelance,35,0.0,0.0,0.0,1800,2800
1,11,owner,60,45,married,yes_rec,fixed,105,235.0,2000.0,670.0,1400,2079
0,8,owner,36,46,married,no_rec,fixed,35,160.0,6000.0,600.0,600,1100
0,11,rent,60,54,married,no_rec,fixed,54,90.0,0.0,0.0,1000,1303
0,21,0,60,43,single,no_rec,fixed,35,115.0,0.0,0.0,1000,1338
0,1,owner,48,53,married,no_rec,freelance,35,213.0,20000.0,0.0,1250,2040
1,0,owner,60,43,married,yes_rec,fixed,60,85.0,4000.0,0.0,1500,1813
0,4,priv,36,51,married,no_rec,other,45,192.0,4000.0,108.0,575,1075
1,30,owner,60,61,married,yes_rec,freelance,35,0.0,60000.0,0.0,950,1015
0,14,owner,60,34,single,no_rec,fixed,35,90.0,5000.0,0.0,1000,1349
0,3,parents,36,26,married,no_rec,freelance,35,61.0,18000.0,0.0,800,1000
0,3,parents,18,21,single,yes_rec,fixed,35,75.0,0.0,0.0,500,1364
0,2,parents,60,41,married,yes_rec,fixed,35,80.0,0.0,0.0,1000,1500
0,10,owner,60,28,married,no_rec,freelance,45,0.0,4000.0,0.0,1200,1214
1,3,rent,36,23,married,no_rec,fixed,53,178.0,0.0,0.0,1600,2000
1,0,rent,6,37,separated,yes_rec,freelance,35,0.0,0.0,0.0,760,768
0,10,owner,60,27,married,no_rec,freelance,35,180.0,8000.0,3530.0,1700,1847
0,26,owner,60,56,married,no_rec,fixed,35,120.0,3500.0,0.0,1400,1477
1,1,owner,60,40,married,no_rec,freelance,35,349.0,6000.0,4000.0,1300,1511
1,12,0,60,36,married,yes_rec,fixed,60,99.0,0.0,0.0,750,790
0,15,rent,48,46,married,no_rec,fixed,57,122.0,0.0,0.0,1350,1500
0,17,owner,6,42,married,no_rec,fixed,90,111.0,10000.0,0.0,1000,2626
1,5,ignore,48,46,married,no_rec,freelance,75,91.0,6000.0,0.0,4500,6222
0,6,parents,60,23,single,no_rec,fixed,35,109.0,0.0,0.0,1332,1332
1,0,owner,36,54,married,no_rec,other,60,35.0,20000.0,0.0,1000,1613
0,10,owner,48,38,married,no_rec,fixed,60,371.0,10000.0,4350.0,1450,1670
0,10,0,42,26,single,no_rec,fixed,35,67.0,0.0,0.0,800,1400
0,6,owner,60,33,married,no_rec,freelance,60,0.0,11000.0,450.0,1350,2006
1,1,priv,48,40,married,no_rec,freelance,45,0.0,4000.0,0.0,750,1720
0,2,rent,48,33,single,no_rec,partime,41,57.0,0.0,0.0,1230,1515
0,11,owner,30,27,married,no_rec,fixed,45,70.0,3500.0,0.0,1200,1531
1,1,owner,48,25,married,no_rec,partime,35,63.0,3500.0,0.0,890,890
0,16,owner,60,32,married,yes_rec,fixed,35,204.0,7000.0,0.0,1200,1503
0,20,owner,24,51,married,no_rec,fixed,45,185.0,10000.0,0.0,600,750
1,5,owner,48,40,married,yes_rec,fixed,75,115.0,20000.0,100.0,1200,1800
0,3,owner,36,37,married,no_rec,freelance,35,141.0,5000.0,400.0,1000,1912
0,13,priv,48,36,married,no_rec,fixed,75,81.0,4750.0,0.0,1200,1385
0,6,rent,60,25,married,no_rec,fixed,55,100.0,0.0,0.0,1000,11140
0,11,parents,48,28,single,yes_rec,fixed,35,96.0,0.0,0.0,1100,1370
0,3,owner,60,34,married,no_rec,freelance,45,0.0,3000.0,0.0,1350,1423
1,2,owner,60,20,single,no_rec,fixed,35,150.0,32000.0,2000.0,1500,1599
0,13,rent,60,34,married,no_rec,fixed,65,199.0,0.0,0.0,1550,2100
0,7,parents,24,45,single,no_rec,fixed,35,96.0,0.0,0.0,300,600
0,3,rent,24,28,married,no_rec,fixed,80,198.0,0.0,0.0,100,560
0,3,owner,60,27,married,no_rec,freelance,45,21.0,4000.0,0.0,1050,1064
0,25,owner,60,63,married,no_rec,freelance,60,70.0,10000.0,0.0,700,925
1,6,parents,60,23,single,no_rec,fixed,35,50.0,0.0,0.0,1200,1830
0,3,owner,60,26,married,no_rec,freelance,35,121.0,8000.0,3055.0,1400,1581
1,2,rent,60,41,separated,no_rec,fixed,41,58.0,0.0,0.0,1000,1189
1,1,parents,48,27,single,no_rec,fixed,35,93.0,6000.0,0.0,550,818
0,32,owner,36,53,married,no_rec,fixed,35,100.0,4000.0,0.0,475,550
0,15,parents,36,37,married,no_rec,fixed,75,130.0,0.0,0.0,800,1479
0,4,owner,48,50,married,no_rec,freelance,75,0.0,0.0,0.0,900,1073
1,2,0,36,30,single,no_rec,fixed,35,55.0,0.0,0.0,950,1316
0,0,owner,48,45,married,no_rec,partime,35,110.0,3000.0,0.0,1200,1642
1,10,rent,24,36,married,no_rec,freelance,60,0.0,0.0,0.0,240,240
0,10,owner,60,39,married,no_rec,freelance,45,95.0,3000.0,0.0,1000,1058
0,5,rent,60,44,married,yes_rec,freelance,75,0.0,5000.0,0.0,1800,1888
0,6,owner,36,47,married,no_rec,freelance,60,35.0,10000.0,0.0,1200,1974
0,20,rent,48,55,married,no_rec,freelance,51,156.0,0.0,0.0,1000,1643
1,16,parents,60,35,separated,no_rec,fixed,35,105.0,0.0,0.0,800,1084
1,2,rent,36,32,married,no_rec,fixed,51,58.0,0.0,0.0,500,615
0,9,owner,24,40,married,no_rec,freelance,60,0.0,5000.0,0.0,500,1490
1,1,0,48,23,single,no_rec,partime,35,147.0,0.0,0.0,1000,1843
1,2,owner,60,38,married,yes_rec,fixed,75,77.0,13000.0,5000.0,1805,1805
0,6,owner,60,47,married,no_rec,fixed,60,66.0,5000.0,0.0,600,1625
0,8,rent,48,33,married,no_rec,fixed,73,125.0,0.0,0.0,944,1054
0,10,owner,60,33,married,no_rec,freelance,45,150.0,13000.0,0.0,1500,2738
0,0,parents,36,22,single,no_rec,partime,35,105.0,3000.0,0.0,750,1092
0,15,owner,24,64,married,yes_rec,freelance,75,500.0,29500.0,3500.0,800,1081
0,15,parents,48,46,divorced,no_rec,fixed,35,125.0,0.0,0.0,1000,1284
0,1,parents,18,23,single,no_rec,partime,35,50.0,0.0,0.0,250,1139
0,3,owner,60,30,married,no_rec,fixed,45,95.0,3700.0,1250.0,1300,1665
0,17,rent,48,37,married,no_rec,fixed,53,181.0,0.0,0.0,1050,1317
0,15,owner,60,45,divorced,no_rec,fixed,35,140.0,16000.0,0.0,1000,1200
0,0,parents,48,26,single,no_rec,fixed,35,75.0,0.0,0.0,850,1400
0,15,parents,60,34,married,no_rec,fixed,75,182.0,3000.0,0.0,1500,1889
0,11,parents,30,27,single,no_rec,fixed,35,117.0,0.0,0.0,600,1293
0,9,priv,60,26,married,no_rec,fixed,35,217.0,4000.0,0.0,750,1546
0,1,owner,12,61,married,no_rec,other,35,58.0,18000.0,0.0,500,1342
0,11,owner,36,34,married,no_rec,fixed,60,180.0,23000.0,0.0,400,1084
0,8,parents,24,23,single,no_rec,partime,45,110.0,0.0,0.0,900,931
1,5,owner,48,40,married,yes_rec,fixed,35,87.0,5000.0,0.0,600,1258
0,0,parents,42,21,single,no_rec,fixed,35,75.0,0.0,0.0,900,1141
0,0,0,60,37,married,no_rec,fixed,60,198.0,0.0,0.0,1000,1000
0,10,owner,60,40,married,yes_rec,fixed,60,233.0,15000.0,2640.0,1400,2038
0,7,owner,30,30,married,yes_rec,fixed,45,126.0,7000.0,0.0,500,1661
1,8,parents,60,49,married,no_rec,freelance,105,43.0,3000.0,0.0,1200,1451
0,36,owner,60,61,married,no_rec,fixed,45,154.0,4000.0,0.0,1350,1650
0,4,owner,48,29,married,no_rec,fixed,45,160.0,3500.0,0.0,1000,1226
0,0,parents,24,21,single,no_rec,fixed,35,160.0,0.0,0.0,900,1681
1,10,owner,60,40,married,no_rec,fixed,45,70.0,7500.0,0.0,1388,1388
0,9,rent,60,41,married,no_rec,fixed,72,120.0,6000.0,700.0,1600,1776
0,8,owner,36,30,married,no_rec,freelance,45,80.0,7000.0,3000.0,1000,1734
0,9,rent,36,39,married,no_rec,freelance,54,90.0,0.0,0.0,600,875
1,1,parents,36,24,single,yes_rec,partime,35,120.0,0.0,0.0,250,750
0,19,owner,60,46,married,no_rec,freelance,60,190.0,7000.0,0.0,1500,2755
0,18,owner,36,34,married,no_rec,fixed,60,130.0,6000.0,0.0,650,1601
0,7,owner,60,28,married,no_rec,fixed,35,111.0,3000.0,0.0,1600,1707
0,9,rent,60,43,married,no_rec,fixed,88,280.0,0.0,0.0,850,863
0,8,rent,60,31,single,no_rec,fixed,46,110.0,0.0,0.0,850,880
1,5,rent,36,28,married,no_rec,freelance,60,0.0,0.0,0.0,900,1200
0,30,owner,60,54,married,no_rec,fixed,60,150.0,15000.0,0.0,1000,1388
1,10,priv,48,37,married,no_rec,fixed,60,150.0,1000.0,0.0,1200,1350
0,0,owner,36,47,married,no_rec,partime,35,85.0,0.0,0.0,500,700
1,10,owner,36,36,married,yes_rec,freelance,60,200.0,7000.0,0.0,1100,1250
0,9,0,48,24,single,no_rec,fixed,45,88.0,0.0,0.0,1200,1302
1,2,0,60,22,single,no_rec,fixed,35,58.0,12000.0,0.0,1450,1600
1,13,0,48,37,married,no_rec,fixed,60,98.0,0.0,0.0,950,1365
0,24,owner,60,45,married,no_rec,fixed,90,198.0,3500.0,0.0,900,1541
0,10,owner,60,39,married,no_rec,freelance,60,171.0,39000.0,0.0,3000,3569
0,10,parents,36,37,single,yes_rec,fixed,35,150.0,0.0,0.0,1000,2484
1,0,0,60,23,single,no_rec,partime,35,0.0,0.0,0.0,1000,1084
0,7,owner,6,52,married,yes_rec,freelance,60,0.0,9000.0,0.0,550,2136
0,8,priv,48,31,married,no_rec,fixed,60,122.0,4000.0,0.0,1400,1732
0,2,owner,60,31,married,no_rec,fixed,60,306.0,4000.0,0.0,1000,2095
0,18,priv,60,48,widow,no_rec,freelance,45,200.0,8500.0,500.0,1300,1309
0,14,owner,60,28,married,no_rec,fixed,60,107.0,6000.0,2500.0,950,1610
0,1,parents,24,29,single,no_rec,partime,35,147.0,0.0,0.0,650,1370
1,25,owner,60,44,single,yes_rec,fixed,35,100.0,3500.0,360.0,1050,1606
0,5,owner,60,31,single,no_rec,fixed,35,172.0,8000.0,0.0,850,1934
0,4,owner,6,30,single,no_rec,fixed,35,300.0,10000.0,0.0,750,1436
0,13,owner,36,40,widow,no_rec,fixed,35,109.0,6000.0,3300.0,900,1073
0,11,owner,48,28,single,no_rec,fixed,35,345.0,6000.0,0.0,830,1152
1,10,owner,60,37,single,no_rec,fixed,35,92.0,3000.0,0.0,1500,1635
1,3,parents,60,35,married,yes_rec,fixed,35,410.0,0.0,0.0,2000,2228
0,5,parents,60,21,single,no_rec,partime,35,70.0,0.0,0.0,1400,1550
0,8,parents,42,27,single,no_rec,fixed,35,107.0,0.0,0.0,400,1418
0,12,owner,36,32,married,no_rec,fixed,45,115.0,3500.0,0.0,800,1280
0,2,0,60,20,single,no_rec,fixed,35,165.0,2000.0,0.0,1000,1275
0,0,parents,60,19,single,no_rec,other,75,200.0,3000.0,0.0,1800,2091
0,19,owner,24,52,married,no_rec,fixed,35,180.0,2500.0,0.0,580,1380
1,2,owner,36,55,married,no_rec,fixed,35,87.0,10000.0,0.0,1150,2000
0,19,0,60,34,married,no_rec,fixed,75,154.0,4500.0,0.0,1600,1778
0,0,owner,36,53,separated,no_rec,freelance,35,0.0,10000.0,2000.0,600,787
1,1,parents,24,21,single,no_rec,fixed,35,60.0,0.0,0.0,900,1486
1,1,owner,24,32,married,no_rec,partime,45,182.0,4000.0,200.0,175,175
1,2,owner,60,26,single,no_rec,freelance,35,0.0,10000.0,4800.0,1600,1911
0,10,owner,60,50,married,no_rec,freelance,35,0.0,3500.0,0.0,700,985
0,1,0,36,32,single,no_rec,freelance,35,0.0,0.0,0.0,1000,1172
0,0,owner,18,26,single,no_rec,other,35,85.0,7500.0,2600.0,600,1290
0,7,rent,36,33,separated,yes_rec,fixed,47,115.0,0.0,0.0,645,895
0,1,0,36,46,married,no_rec,freelance,60,0.0,0.0,0.0,660,1212
0,14,owner,18,37,married,no_rec,fixed,60,215.0,7000.0,0.0,600,1661
0,16,owner,60,48,married,no_rec,freelance,45,273.0,7000.0,0.0,2000,2529
0,8,parents,36,26,married,no_rec,freelance,45,0.0,4000.0,0.0,1000,1500
0,1,parents,60,22,single,no_rec,fixed,35,110.0,2000.0,0.0,1500,2098
1,0,0,36,41,married,yes_rec,freelance,35,0.0,0.0,0.0,1000,1600
1,3,rent,36,61,married,no_rec,fixed,41,57.0,12000.0,0.0,2500,3559
0,10,parents,48,24,single,no_rec,fixed,35,163.0,0.0,0.0,1000,1260
0,3,parents,24,24,married,no_rec,fixed,35,120.0,10000.0,0.0,500,650
1,4,parents,60,26,single,no_rec,fixed,35,52.0,0.0,0.0,1050,1372
0,1,rent,36,22,single,no_rec,fixed,59,136.0,0.0,0.0,450,2050
